,attraction__id,attraction__name,attraction__formatted__address,attraction__location__lat,attraction__location__lng,attraction__opening__hours,attraction__rating,results__type
50,91d863aed76a883afe4e320cef399278cb481e4b,Madame Tussauds,"234 W 42nd St, New York, NY 10036, USA",40.756426899999994,-73.98883379999998,True,4.3,"museum, point_of_interest, establishment"
51,1c9463006879557df9105b67616dfc41e51acb2f,New York Transit Museum,"99 Schermerhorn St, Brooklyn, NY 11201, USA",40.6904663,-73.9899714,False,4.6,"museum, store, point_of_interest"
52,6a6e35a1c9265a5f2b68cb954ba2c06c8dc19093,Whitney Museum of American Art,"99 Gansevoort St, New York, NY 10014, USA",40.7395877,-74.00886290000001,True,4.5,"museum, point_of_interest, establishment"
53,c9bcef33f0cc85eda31f1c7444e9b1a3b82c9a9f,Central Park,"New York, NY, USA",40.782864700000005,-73.9653551,True,4.8,"park, point_of_interest, establishment"
54,195a5c1a78d2a97271b74fb3353e782e44a4ea5b,Conservatory Garden,"402 5th Ave, New York, NY 10029, USA",40.7937474,-73.9524239,True,4.7,"park, point_of_interest, establishment"
55,81c3bfcea9cd4d1eaf2db907999725686fcbf83a,The Museum of Interesting Things Secret Speakeasy,"177 Prince St, New York, NY 10012, USA",40.726449,-74.00179799999998,,4.4,"museum, point_of_interest, establishment"
56,6bb43beb2047e4db91e332d24782460ccf8194c2,"Intrepid Sea, Air & Space Museum","Pier 86, W 46th St, New York, NY 10036, United States",40.7645266,-73.99960759999998,True,4.6,"museum, point_of_interest, establishment"
57,11adf46ba822923f689f94bc4ccb747afa8574bd,Pete's Candy Store,"709 Lorimer St, Brooklyn, NY 11211, USA",40.718099,-73.950193,False,4.5,"bar, point_of_interest, establishment"
58,39cc68025d9cab66e9f581fcaa9f9c709d98539f,Jane's Carousel,"Old Dock St, Brooklyn, NY 11201, USA",40.7044297,-73.99238629999998,True,4.6,"point_of_interest, establishment"
59,ec685fed6d83cfdb1a14e06b00828f20549dc1a0,Queens County Farm Museum,"73-50 Little Neck Pkwy, Queens, NY 11004, USA",40.748137799999995,-73.72104279999998,True,4.4,"museum, point_of_interest, establishment"
