,From,Forn_name,To,To_name,Distance,Distance_val,duration,duration_val,status
57145,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJHa6lPAz2wokRlRyxNExaJbQ,Marcus Garvey Park,11.4 mi,18424,27 mins,1647,OK
57146,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ4zHNix5awokR7eEBmC26WSQ,Washington Market Park,1.4 mi,2310,10 mins,572,OK
57147,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJYfqGML5ZwokRYK2jK8PObFc,Jackson Square Park,3.2 mi,5106,18 mins,1066,OK
57148,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJI45ivSf0wokRMw68yH4_DEo,Highbridge Park,12.1 mi,19419,34 mins,2061,OK
57149,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJSztkP5VZwokRXVSH9NrC_Xs,Abingdon Square,3.0 mi,4870,16 mins,973,OK
57150,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJja2OEiFawokRqvKkBrwmrFo,Thomas Paine Park,2.3 mi,3750,14 mins,852,OK
57151,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJzyx69P9hwokRMP73UTW2hTA,Alley Pond Park,20.4 mi,32802,39 mins,2339,OK
57152,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJd5pPt3pDwokRdQveRDE63-g,Marine Park,10.0 mi,16167,34 mins,2049,OK
57153,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJd_J7XBdawokRpAdtBwzIx0s,Zuccotti Park,0.8 mi,1274,7 mins,403,OK
57154,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJbz0E5T1awokRxx7gCMznjoM,Parks Dog Run,1.2 mi,2005,8 mins,480,OK
57155,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJl7IPOQ9ewokRTrH0Stn1Rhg,Forest Park,14.1 mi,22663,37 mins,2222,OK
57156,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJZQD10CZawokRCuvDW1oLE-Y,Columbus Park,2.2 mi,3518,13 mins,772,OK
57157,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ5bQPhMdZwokRkTwKhVxhP1g,The High Line,3.3 mi,5375,16 mins,979,OK
57158,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJwaaRmmdewokRTRadCEvkHnA,Juniper Valley Park,12.4 mi,20002,32 mins,1920,OK
57159,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJX0-MTYZZwokR0L585ip8P18,Sara D. Roosevelt Park,4.4 mi,7010,18 mins,1083,OK
57160,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ6ZV3WUD2wokRd56jEa1BSjg,Sakura Park,9.5 mi,15356,33 mins,1995,OK
57161,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ0yDZfqCMwokR4_gc794XRHA,Pelham Bay Park,19.6 mi,31540,36 mins,2185,OK
57162,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJuwazLZ9ZwokRoDhp6p5_XCo,Union Square Park,3.6 mi,5797,22 mins,1327,OK
57163,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJhTKnW1pfwokRybwkvof4QWs,Astoria Park,13.4 mi,21490,31 mins,1838,OK
57164,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJAYbjmwlbwokReniI6h1d49E,Mount Prospect Park,6.8 mi,10933,23 mins,1380,OK
57165,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ7eAADSJawokRObgUbl1g6mk,Gantry Plaza State Park,7.5 mi,12136,25 mins,1480,OK
57166,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJne7UReFawokRVTnh7XKHt5k,South Slope Dog Run,5.4 mi,8742,16 mins,947,OK
57167,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJy4wBT4xZwokRlPlUcvHPRBE,Vesuvio Playground,2.7 mi,4363,19 mins,1114,OK
57168,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ21_PURBawokRsSwjFUtw4i8,Battery Park City Parks,0.7 mi,1139,6 mins,351,OK
57169,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ2bbP6WdZwokR_GMDsF65Wf4,East River State Park Dog Run,8.4 mi,13450,26 mins,1544,OK
57170,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ6UIVsxVawokR3eZJUCIPr3E,New York Vietnam Veterans Memorial Plaza,0.7 mi,1207,7 mins,396,OK
57171,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJvcjmWLVYwokRFz2FMdi00cA,Socrates Sculpture Park,10.1 mi,16203,30 mins,1808,OK
57172,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJEeWrKalZwokRg6qlyNqcv2A,Greeley Square Park,4.2 mi,6730,25 mins,1526,OK
57173,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJraKL-BJawokREpxDmF5GcL4,Battery Park,0.5 mi,730,4 mins,245,OK
57174,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJz1YttJJZwokRZtZyCKbuzMU,James J Walker Park,2.5 mi,3980,14 mins,861,OK
57175,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJt5Y1K3xLwokRcrFMDAs6WGo,Freshkills Park,22.5 mi,36149,37 mins,2228,OK
57176,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJFVr4xopZwokRXbYt0DfWPoU,Tribeca Park,2.0 mi,3199,14 mins,820,OK
57177,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJozrGZ2VawokRhCYCtqZjo2E,Governors Island Picnic Point,x,x,x,x,ZERO_RESULTS
57178,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJbZSkRNRbwokRdMAaOge7PUU,Corlears Hook Park,4.7 mi,7523,17 mins,998,OK
57179,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ61QpcwVZwokRKRSfanl07Ro,St. Vartan Park,5.3 mi,8540,16 mins,966,OK
57180,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJp3PsL_ZYwokRdBcE-3KTjrg,The Shops at Columbus Circle,5.6 mi,9070,30 mins,1779,OK
57181,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJUdrSNb5ZwokRsoOdOHCNBQk,Shopping Girlfriend NYC,4.8 mi,7685,26 mins,1559,OK
57182,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ6-70LKlZwokRzdXlGpoA_so,Manhattan Mall,4.2 mi,6730,25 mins,1512,OK
57183,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ4fd_MRpawokRHr3yLkECrOE,Westfield World Trade Center,0.9 mi,1484,8 mins,492,OK
57184,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJMQW5NIdLwokR8jmOUJsxtso,Staten Island Mall,17.4 mi,27974,36 mins,2168,OK
57185,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ48y8-TxawokROJTPwB3cxz8,South Street Seaport,1.2 mi,1990,10 mins,623,OK
57186,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJA7Ciw0tewokRWJrqRqhFJBs,Queens Center,11.6 mi,18712,29 mins,1714,OK
57187,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJixQeNIBNwokRItXUV8ujLjQ,The Mills at Jersey Gardens,17.9 mi,28816,38 mins,2273,OK
57188,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJCz0I15VYwokRWwJb-C1gnhA,"Michael's, The Consignment Shop for Women",8.4 mi,13498,28 mins,1679,OK
57189,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJh5ifHI9ZwokR_UFmNmGu77k,Artists & Fleas SoHo,3.0 mi,4892,19 mins,1159,OK
57190,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJUa2ua45ZwokRuSqn852lHLw,Gabriella New York Bridal Salon,2.8 mi,4552,18 mins,1064,OK
57191,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJlysAx4hZwokRQ9n294wZZRw,Creatures of Comfort,2.7 mi,4398,19 mins,1123,OK
57192,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJIfKmQx1ZwokRAiuTngo5f_A,Diplomatic Duty Free Shops of New York,6.0 mi,9682,20 mins,1210,OK
57193,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ84o3QYZYwokRU4WDDB3U3xs,Town Shop Lingerie- Bra Fittings,6.8 mi,10934,30 mins,1805,OK
57194,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJEceghMBZwokR-SL1kz_fs_c,Jean Shop,2.0 mi,3197,17 mins,1003,OK
57195,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ55edVx5awokRQSZUxYUFZd8,Lovely Bride New York,1.7 mi,2810,11 mins,688,OK
57196,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJlQngsxFgwokR04_HhWdf0Hc,Macy's eSpot Kiosk,15.8 mi,25373,38 mins,2299,OK
57197,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJaQPEGqVZwokRIKb19abLH7A,New York Vintage Inc,3.9 mi,6247,23 mins,1392,OK
57198,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJNZvR1v5YwokRadepdoJ17Vg,The Shop at NBC Studios,6.8 mi,10889,26 mins,1547,OK
57199,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJrekR3-9YwokRzwy1f2cu1So,Genes Café Madison Avenue,7.3 mi,11719,24 mins,1460,OK
57200,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJiynfUJxZwokRMxyZrmpvJ1I,Cobblestones,4.6 mi,7332,19 mins,1127,OK
57201,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ0WA5C49ZwokRlwCBkmzkUdo,Housing Works Thrift Shops,2.3 mi,3678,20 mins,1195,OK
57202,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJc1jRK5dZwokRankYrf0jb88,SHOP UNTITLED,3.1 mi,4996,19 mins,1113,OK
57203,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJSfvCLKxZwokRJMq5NzUVYoc,Style Room NYC Shopping Tours,4.6 mi,7338,25 mins,1481,OK
57204,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJo_reqJRZwokRAHCtJNsmaXM,Housing Works Thrift Shops,2.7 mi,4378,15 mins,891,OK
57205,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJGfIczI1ZwokRTQYwO6wDF04,The Hat Shop,2.6 mi,4260,18 mins,1076,OK
57206,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJEbZQeSj2wokR2SRfjJHS408,Housing Works Thrift Shops,7.7 mi,12342,30 mins,1812,OK
57207,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJsWyiBKZZwokRk2cvdrMELXY,ZTrend New York Shopping Tours,6.3 mi,10216,25 mins,1519,OK
57208,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJJcFX6alZwokRPElLWaXkTeA,The New York Public Library Shop,6.3 mi,10185,25 mins,1488,OK
57209,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJhbETRaNZwokRYxrLpnVTijg,Limelight Shops,3.6 mi,5797,21 mins,1271,OK
57210,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJFyq4ScFbwokRwMJWGE6ad1o,Raaka Chocolate,3.5 mi,5636,13 mins,778,OK
57211,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJXeTBhfBYwokRz6A4gM1j3_k,The Plaza Boutique,7.9 mi,12689,29 mins,1728,OK
57212,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJr_LzXKxZwokRp5lz8T6it58,Designer Loft,6.5 mi,10386,27 mins,1597,OK
57213,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJC-foeZtZwokRQrBWLT3le88,Fragrance Shop New York,4.6 mi,7395,20 mins,1200,OK
57214,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJG2DVFx9awokRaIrPM2exvaU,Housing Works Thrift Shops,1.3 mi,2024,11 mins,637,OK
57215,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ1UgPiyBawokRFG48GADz120,T-Pop Shop NYC,1.6 mi,2630,13 mins,785,OK
57216,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ0Tw5r4RZwokRiO2CpQQA1m0,NYC Velo,4.5 mi,7201,19 mins,1141,OK
57217,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJHaHScU5YwokRLT4Io-to9Pc,NYC Velo Hell's Kitchen,4.8 mi,7766,26 mins,1536,OK
57218,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJu2zgh61ZwokRu-BPG0fOCh8,Time Square,4.3 mi,6959,26 mins,1550,OK
57219,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJTS9-FAhZwokRcbse7lr_jHA,Dover Street Market New York,5.9 mi,9449,21 mins,1251,OK
57220,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJy8jTDBtawokRB9wNyxemSw8,Brookfield Place,1.5 mi,2338,11 mins,646,OK
57221,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJt41PJopZwokRacUl10saeGA,Necessary Clothing,1.9 mi,3122,16 mins,977,OK
57222,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ5f4tLBhawokRut96Q4N690k,NYC Smoke Shop & Vape Shop,1.2 mi,1940,11 mins,658,OK
57223,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJt-CyCohZwokRARlkL446WW0,"Grand St & Bowery, Manhattan, NY",2.5 mi,4041,16 mins,931,OK
57224,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJh6Pk4TxawokRQn2vBz09L-M,The Seaport District,1.2 mi,1896,10 mins,579,OK
57225,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJo6ZHsMBZwokRBCS2f2XuMVU,Artists & Fleas,3.7 mi,5937,20 mins,1202,OK
57226,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJXxqwNr_0wokRo2CQ4vlQggI,New York & Company,16.1 mi,25897,38 mins,2252,OK
57227,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJQ9MPHF5YwokRNOs38qSxDM8,Toga Bike Shop,5.9 mi,9469,28 mins,1679,OK
57228,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJn2p1tSFawokRCCMGHsSwZY4,Dehati Mall,1.7 mi,2759,14 mins,826,OK
57229,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJq3ALmyhawokRUoR_1x4s2PY,Tangchao Inc,2.3 mi,3772,14 mins,831,OK
57230,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJOzIewIJZwokRlex7MS_C-hQ,Exit9 Gift Emporium NYC,4.1 mi,6637,16 mins,950,OK
57231,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJeQYDhQ5dwokRyqawBQIG_TM,New York & Company,22.4 mi,35980,37 mins,2239,OK
57232,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ3xjWra5ZwokRrwJ0KZ4yKNs,Macy's,6.2 mi,9941,25 mins,1499,OK
57233,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJnSKGEJlZwokRQIpiCvzKzV4,Strand Bookstore,3.8 mi,6057,24 mins,1422,OK
57234,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJg1K29aNZwokRbrJKbWmtBeA,Fujifilm Wonder Photo Shop,4.0 mi,6375,24 mins,1458,OK
57235,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJx_I4jRlawokRttXSQolQatk,Ministry of Tomorrow - Vegan Luxury Designer Leather Hand Bags NY,0.9 mi,1418,8 mins,467,OK
57236,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJKwlmsKxZwokRfLTqxrJvDzY,The Drama Book Shop Inc,4.8 mi,7756,27 mins,1599,OK
57237,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJN66GpolZwokRAPJSwkC8FtE,Landmark Coffee Shop,2.0 mi,3236,17 mins,1010,OK
57238,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ6czb_T5fwokRUE1hE-pyv5Q,New York & Company,13.5 mi,21735,32 mins,1918,OK
57239,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJf2_0qFVYwokRcbTtlS60Vqg,Disney Store,5.3 mi,8459,30 mins,1789,OK
57240,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ5bQPhMdZwokRkTwKhVxhP1g,The High Line,3.3 mi,5375,16 mins,979,OK
57241,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJe7vKMf9YwokRIMYfDz7iF9o,Top of the Rock,6.9 mi,11147,27 mins,1638,OK
57242,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJBw12GwJZwokRCoPEwRCi3G0,Things To Do In New York,6.2 mi,9971,23 mins,1388,OK
57243,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJPTacEpBQwokRKwIlDXelxkA,Statue of Liberty National Monument,0.6 mi,994,6 mins,333,OK
57244,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJTWE_0BtawokRVJNGH5RS448,One World Observatory,1.1 mi,1733,7 mins,438,OK
57245,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJRcvoOxpawokR7R4dQMXMMPQ,9/11 Memorial,1.0 mi,1539,7 mins,402,OK
57246,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJb8Jg9pZYwokR-qHGtvSkLzs,The Metropolitan Museum of Art,9.8 mi,15739,29 mins,1744,OK
57247,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJwYu_aA5bwokR2lxjW-QvQlc,Brooklyn Botanic Garden,7.2 mi,11511,25 mins,1477,OK
57248,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJs6UWAT1awokRQopDDN7vSwo,New York Explorer Pass®,6.2 mi,9933,25 mins,1496,OK
57249,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJB3jt8VRYwokR3usmhiCep0o,Gulliver's Gate,5.1 mi,8179,28 mins,1709,OK
57250,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJQwRohxBbwokRmHrfAMb3ixc,Prospect Park,5.4 mi,8674,17 mins,994,OK
57251,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJeWPFRwJZwokRGD60OOo74RU,Chrysler Building,5.9 mi,9569,21 mins,1230,OK
57252,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJHRH97uxYwokR6CBeDyn1jtg,The Frick Collection,8.0 mi,12859,27 mins,1632,OK
57253,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ9f8YY6RZwokRkxx9usQ_vno,Spirit of New York,3.9 mi,6352,21 mins,1273,OK
57254,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJraKL-BJawokREpxDmF5GcL4,Battery Park,0.5 mi,730,4 mins,245,OK
57255,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJi9JqUYP0wokRLhCVlxy0bgU,Bronx Zoo,15.0 mi,24152,33 mins,2007,OK
57256,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJVdeFgMBZwokR6O7aBJFn0g4,Ground Zero Museum Workshop,3.3 mi,5278,16 mins,989,OK
57257,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJM3a4kCFawokRDRxdeYJQgnE,African Burial Ground National Historic Monument,1.4 mi,2288,12 mins,726,OK
57258,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ2_ey6W9awokRxng4fzLDbPo,Governors Island National Monument,x,x,x,x,ZERO_RESULTS
57259,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ5-oA5v9YwokRNaOTR_aua14,The New York Pass®,4.9 mi,7944,28 mins,1665,OK
57260,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJeSRQJLtZwokRX_b4Us3l72c,Bateaux New York,4.0 mi,6391,21 mins,1287,OK
57261,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJjX494pBZwokRGH620d9eYfo,Washington Square Park,3.0 mi,4806,18 mins,1101,OK
57262,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJK6bycAH0wokRrSnflfrnkZE,The Met Cloisters,15.9 mi,25584,32 mins,1949,OK
57263,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJjaFpo0ZawokRBcOFUZ13CaE,Brooklyn Bridge Park,3.4 mi,5531,15 mins,912,OK
57264,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJKRYZJ4hYwokRN3UH2hMcVQ4,Take Me Out NYC,5.5 mi,8778,22 mins,1341,OK
57265,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJsblxMfNZwokRBLOhQZRjwtE,New York City Fire Museum,2.2 mi,3613,14 mins,843,OK
57266,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJbRAuwPlYwokR829KR7QQLVI,Manhattan Skyline,7.8 mi,12584,28 mins,1693,OK
57267,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJTZ18cAH0wokR1HfVR86mzEA,Fort Tryon Park,15.7 mi,25339,32 mins,1923,OK
57268,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJp32RvaZZwokRfH0Zgzl9mXk,Madison Square Park,5.4 mi,8700,22 mins,1333,OK
57269,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ20bVJYdZwokRhI7esP3mYM0,Tenement Museum,2.6 mi,4173,18 mins,1050,OK
57270,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJAx_yUCVfwokRQ2xEBIWV21g,Museum of the Moving Image,9.4 mi,15084,30 mins,1773,OK
57271,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJczFOwKpZwokR_ZP4uFRPmSQ,World Yacht,4.7 mi,7548,23 mins,1399,OK
57272,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJmxyg3ZBZwokR1nlwFk2013M,New York Ghost Walk,3.3 mi,5245,20 mins,1206,OK
57273,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ5wpCzsJawokRZ_zEIYKrf60,Green-Wood Cemetery,4.5 mi,7237,17 mins,996,OK
57274,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJL1DP2C72wokRh3Lfn4T0Z3w,Riverside Park,6.5 mi,10434,27 mins,1640,OK
57275,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ-2Yhwn9gwokR4Wwy6GgsPRM,Flushing Meadows Corona Park,14.4 mi,23212,33 mins,1958,OK
57276,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJmZ5emqJYwokRuDz79o0coAQ,Solomon R. Guggenheim Museum,9.5 mi,15223,27 mins,1639,OK
57277,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJRUgJkx9ZwokR6W8mnGZVcl0,Franklin D. Roosevelt Four Freedoms Park,11.1 mi,17875,39 mins,2312,OK
57278,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ0fr6tg1ZwokRCo2-vKoTUT8,Club Free Time,4.7 mi,7600,16 mins,934,OK
57279,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJUW4vEPxYwokRW6o24DU0YIg,St. Patrick's Cathedral,6.6 mi,10606,24 mins,1420,OK
57280,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJaXQRs6lZwokRY6EFpJnhNNE,Empire State Building,6.0 mi,9663,23 mins,1385,OK
57281,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJCXoPsPRYwokRsV1MYnKBfaI,American Museum of Natural History,7.2 mi,11542,33 mins,1999,OK
57282,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJyRUHuHzzwokRPxVBNKhcP9c,New York Botanical Garden,17.4 mi,28014,35 mins,2103,OK
57283,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJK3vOQyNawokRXEa9errdJiU,Brooklyn Bridge,2.1 mi,3370,10 mins,583,OK
57284,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJd_J7XBdawokRpAdtBwzIx0s,Zuccotti Park,0.8 mi,1274,7 mins,403,OK
57285,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJhSrwaiBawokRbZtFPKj9Mpc,Escape Games NYC - Escape Room,1.7 mi,2744,14 mins,836,OK
57286,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJnc6m4ydawokRUi0a-XyHfv0,Escape Room NYC - Mission Escape Game,6.5 mi,10512,27 mins,1629,OK
57287,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ43Mlx_NYwokR4bkDRJ0fE2M,Central Park Carousel,7.8 mi,12577,26 mins,1573,OK
57288,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJq2dBUzREwokRugdGFafrtIw,Deno's Wonder Wheel Amusement Park,13.3 mi,21327,29 mins,1720,OK
57289,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ8VOfr1RYwokRhil9_pcMKuc,Madame Tussauds,4.9 mi,7960,28 mins,1671,OK
57290,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJdThqNVVawokRFk58UQOvtuM,New York Transit Museum,3.8 mi,6111,16 mins,940,OK
57291,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJN3MJ6pRYwokRiXg91flSP8Y,Whitney Museum of American Art,3.4 mi,5433,17 mins,1002,OK
57292,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJ4zGFAZpYwokRGUGph3Mf37k,Central Park,7.4 mi,11848,25 mins,1510,OK
57293,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJh70nPBz2wokR7EWPEdNPP9s,Conservatory Garden,9.7 mi,15533,28 mins,1689,OK
57294,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJmYlexo1ZwokR1dEp7vEvIYM,The Museum of Interesting Things Secret Speakeasy,2.7 mi,4281,18 mins,1076,OK
57295,ChIJAaIFAxdawokR8txc3YPbD3A,Federal Hall,ChIJnxlg1U5YwokR8T90UrZiIwI,"Intrepid Sea, Air & Space Museum",5.7 mi,9178,29 mins,1716,OK
